# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.789498415912e+13       2.360649525259e-24       2.590422809590e-08       6.908191708405e+20       1.417361092952e+04       7.920437818492e-10       2.536365430614e+17       1.495568503279e-08       2.821657813155e+41       1.427154015169e+31       7.651976076237e+31       3.463692243488e-08       1.950653453944e+41       4.772311268007e+41       4.772311268007e+41       1.590770422366e+41      -2.456408330748e+49       2.402132832295e-05       4.503186564556e-01 
       1.788056795522e+13       2.364457606116e-24       2.592423697934e-08       6.897065709686e+20       1.417361092952e+04       7.926823669705e-10       2.534322133963e+17       1.496774305050e-08       2.812576281576e+41       1.423707646117e+31       7.633497668686e+31       3.463692243488e-08       1.944375257892e+41       4.756951540373e+41       4.756951540373e+41       1.585650513156e+41      -2.446529843844e+49       2.403004621626e-05       4.501552847357e-01 
       1.786616336502e+13       2.368271829978e-24       2.594606485218e-08       6.885957629962e+20       1.417361092952e+04       7.933214669508e-10       2.532280483391e+17       1.497981078998e-08       2.803523978989e+41       1.420269599545e+31       7.615063883798e+31       3.463692243488e-08       1.938117268271e+41       4.741641248164e+41       4.741641248164e+41       1.580547082420e+41      -2.436691083439e+49       2.403876410956e-05       4.499920315125e-01 
       1.785177037916e+13       2.372092206754e-24       2.596607373562e-08       6.874867440373e+20       1.417361092952e+04       7.939610822054e-10       2.530240477575e+17       1.499188825907e-08       2.794500811321e+41       1.416839855355e+31       7.596674613815e+31       3.463692243488e-08       1.931879420048e+41       4.726380232271e+41       4.726380232271e+41       1.575460077123e+41      -2.426891889773e+49       2.404748200287e-05       4.498288966571e-01 
       1.783738898830e+13       2.375918746371e-24       2.598790160846e-08       6.863795112106e+20       1.417361092952e+04       7.946012131496e-10       2.528202115187e+17       1.500397546561e-08       2.785506684802e+41       1.413418393497e+31       7.578329751240e+31       3.463692243488e-08       1.925661648396e+41       4.711168334097e+41       4.711168334097e+41       1.570389444399e+41      -2.417132103727e+49       2.405619989617e-05       4.496658800408e-01 
       1.782301918308e+13       2.379751458768e-24       2.600791049190e-08       6.852740616394e+20       1.417361092952e+04       7.952418601993e-10       2.526165394905e+17       1.501607241747e-08       2.776541505960e+41       1.410005193971e+31       7.560029188836e+31       3.463692243488e-08       1.919463888700e+41       4.696005395557e+41       4.696005395557e+41       1.565335131553e+41      -2.407411566822e+49       2.406491778948e-05       4.495029815352e-01 
       1.780866095419e+13       2.383590353903e-24       2.602973836474e-08       6.841703924516e+20       1.417361092952e+04       7.958830237705e-10       2.524130315405e+17       1.502817912249e-08       2.767605181630e+41       1.406600236825e+31       7.541772819624e+31       3.463692243488e-08       1.913286076550e+41       4.680891259075e+41       4.680891259075e+41       1.560297086060e+41      -2.397730121219e+49       2.407363568278e-05       4.493402010120e-01 
       1.779431429229e+13       2.387435441750e-24       2.604974724818e-08       6.830685007800e+20       1.417361092952e+04       7.965247042797e-10       2.522096875365e+17       1.504029558853e-08       2.758697618941e+41       1.403203502155e+31       7.523560536885e+31       3.463692243488e-08       1.907128147745e+41       4.665825767579e+41       4.665825767579e+41       1.555275255562e+41      -2.388087609709e+49       2.408235357609e-05       4.491775383429e-01 
       1.777997918806e+13       2.391286732296e-24       2.607157512102e-08       6.819683837617e+20       1.417361092952e+04       7.971669021436e-10       2.520065073466e+17       1.505242182348e-08       2.749818725325e+41       1.399814970104e+31       7.505392234155e+31       3.463692243488e-08       1.900990038291e+41       4.650808764506e+41       4.650808764506e+41       1.550269587872e+41      -2.378483875720e+49       2.409107146940e-05       4.490149934001e-01 
       1.776565563219e+13       2.395144235549e-24       2.609340299387e-08       6.808700385386e+20       1.417361092952e+04       7.978096177794e-10       2.518034908386e+17       1.506455783520e-08       2.740968408509e+41       1.396434620864e+31       7.487267805230e+31       3.463692243488e-08       1.894871684398e+41       4.635840093795e+41       4.635840093795e+41       1.545280030969e+41      -2.368918763306e+49       2.409978936270e-05       4.488525660557e-01 
       1.775134361539e+13       2.399007961529e-24       2.611341187730e-08       6.797734622570e+20       1.417361092952e+04       7.984528516046e-10       2.516006378809e+17       1.507670363157e-08       2.732146576519e+41       1.393062434675e+31       7.469187144160e+31       3.463692243488e-08       1.888773022483e+41       4.620919599889e+41       4.620919599889e+41       1.540306533001e+41      -2.359392117151e+49       2.410850725601e-05       4.486902561823e-01 
       1.773704312835e+13       2.402877920274e-24       2.613523975015e-08       6.786786520680e+20       1.417361092952e+04       7.990966040369e-10       2.513979483415e+17       1.508885922050e-08       2.723353137677e+41       1.389698391824e+31       7.451150145253e+31       3.463692243488e-08       1.882693989168e+41       4.606047127729e+41       4.606047127729e+41       1.535349042282e+41      -2.349903782562e+49       2.411722514931e-05       4.485280636524e-01 
       1.772275416179e+13       2.406754121837e-24       2.615524863359e-08       6.775856051273e+20       1.417361092952e+04       7.997408754945e-10       2.511954220888e+17       1.510102460986e-08       2.714588000598e+41       1.386342472647e+31       7.433156703071e+31       3.463692243488e-08       1.876634521277e+41       4.591222522757e+41       4.591222522757e+41       1.530407507292e+41      -2.340453605468e+49       2.412594304262e-05       4.483659883388e-01 
       1.770847670642e+13       2.410636576288e-24       2.617707650643e-08       6.764943185949e+20       1.417361092952e+04       8.003856663957e-10       2.509930589914e+17       1.511319980756e-08       2.705851074193e+41       1.382994657526e+31       7.415206712431e+31       3.463692243488e-08       1.870594555840e+41       4.576445630912e+41       4.576445630912e+41       1.525481876678e+41      -2.331041432418e+49       2.413466093593e-05       4.482040301145e-01 
       1.769421075298e+13       2.414525293713e-24       2.619708538987e-08       6.754047896358e+20       1.417361092952e+04       8.010309771595e-10       2.507908589177e+17       1.512538482151e-08       2.697142267666e+41       1.379654926891e+31       7.397300068404e+31       3.463692243488e-08       1.864574030086e+41       4.561716298630e+41       4.561716298630e+41       1.520572099251e+41      -2.321667110578e+49       2.414337882923e-05       4.480421888526e-01 
       1.767995629219e+13       2.418420284214e-24       2.621891326271e-08       6.743170154192e+20       1.417361092952e+04       8.016768082050e-10       2.505888217364e+17       1.513757965963e-08       2.688461490513e+41       1.376323261218e+31       7.379436666313e+31       3.463692243488e-08       1.858572881450e+41       4.547034372839e+41       4.547034372839e+41       1.515678123988e+41      -2.312330487729e+49       2.415209672254e-05       4.478804644265e-01 
       1.766571331479e+13       2.422321557911e-24       2.624074113555e-08       6.732309931190e+20       1.417361092952e+04       8.023231599515e-10       2.503869473164e+17       1.514978432983e-08       2.679808652521e+41       1.372999641033e+31       7.361616401736e+31       3.463692243488e-08       1.852591047566e+41       4.532399700960e+41       4.532399700960e+41       1.510799900029e+41      -2.303031412264e+49       2.416081461584e-05       4.477188567098e-01 
       1.765148181155e+13       2.426229124936e-24       2.626075001899e-08       6.721467199137e+20       1.417361092952e+04       8.029700328191e-10       2.501852355264e+17       1.516199884005e-08       2.671183663767e+41       1.369684046907e+31       7.343839170502e+31       3.463692243488e-08       1.846628466270e+41       4.517812130908e+41       4.517812130908e+41       1.505937376679e+41      -2.293769733186e+49       2.416953250915e-05       4.475573655760e-01 
       1.763726177320e+13       2.430142995442e-24       2.628257789183e-08       6.710641929863e+20       1.417361092952e+04       8.036174272277e-10       2.499836862355e+17       1.517422319820e-08       2.662586434619e+41       1.366376459457e+31       7.326104868692e+31       3.463692243488e-08       1.840685075595e+41       4.503271511084e+41       4.503271511084e+41       1.501090503405e+41      -2.284545300104e+49       2.417825040246e-05       4.473959908991e-01 
       1.762305319053e+13       2.434063179595e-24       2.630440576468e-08       6.699834095243e+20       1.417361092952e+04       8.042653435979e-10       2.497822993128e+17       1.518645741225e-08       2.654016875732e+41       1.363076859350e+31       7.308413392637e+31       3.463692243488e-08       1.834760813779e+41       4.488777690378e+41       4.488777690378e+41       1.496259229837e+41      -2.275357963232e+49       2.418696829576e-05       4.472347325533e-01 
       1.760885605429e+13       2.437989687580e-24       2.632441464812e-08       6.689043667197e+20       1.417361092952e+04       8.049137823506e-10       2.495810746274e+17       1.519870149012e-08       2.645474898048e+41       1.359785227295e+31       7.290764638920e+31       3.463692243488e-08       1.828855619253e+41       4.474330518167e+41       4.474330518167e+41       1.491443505767e+41      -2.266207573389e+49       2.419568618907e-05       4.470735904126e-01 
       1.759467035526e+13       2.441922529596e-24       2.634624252096e-08       6.678270617691e+20       1.417361092952e+04       8.055627439069e-10       2.493800120487e+17       1.521095543978e-08       2.636960412799e+41       1.356501544053e+31       7.273158504372e+31       3.463692243488e-08       1.822969430650e+41       4.459929844312e+41       4.459929844312e+41       1.486643281150e+41      -2.257093981990e+49       2.420440408237e-05       4.469125643516e-01 
       1.758049608424e+13       2.445861715859e-24       2.636807039380e-08       6.667514918737e+20       1.417361092952e+04       8.062122286882e-10       2.491791114461e+17       1.522321926918e-08       2.628473331498e+41       1.353225790428e+31       7.255594886075e+31       3.463692243488e-08       1.817102186800e+41       4.445575519159e+41       4.445575519159e+41       1.481858506099e+41      -2.248017041050e+49       2.421312197568e-05       4.467516542448e-01 
       1.756633323202e+13       2.449807256602e-24       2.638807927724e-08       6.656776542391e+20       1.417361092952e+04       8.068622371165e-10       2.489783726890e+17       1.523549298629e-08       2.620013565947e+41       1.349957947270e+31       7.238073681357e+31       3.463692243488e-08       1.811253826727e+41       4.431267393533e+41       4.431267393533e+41       1.477089130891e+41      -2.238976603180e+49       2.422183986899e-05       4.465908599672e-01 
       1.755218178939e+13       2.453759162074e-24       2.640990715008e-08       6.646055460753e+20       1.417361092952e+04       8.075127696140e-10       2.487777956471e+17       1.524777659908e-08       2.611581028228e+41       1.346697995477e+31       7.220594787796e+31       3.463692243488e-08       1.805424289655e+41       4.417005318740e+41       4.417005318740e+41       1.472335105961e+41      -2.229972521580e+49       2.423055776229e-05       4.464301813935e-01 
       1.753804174717e+13       2.457717442541e-24       2.643173502292e-08       6.635351645969e+20       1.417361092952e+04       8.081638266032e-10       2.485773801902e+17       1.526007011553e-08       2.603175630710e+41       1.343445915994e+31       7.203158103217e+31       3.463692243488e-08       1.799613515002e+41       4.402789146566e+41       4.402789146566e+41       1.467596381904e+41      -2.221004650044e+49       2.423927565560e-05       4.462696183991e-01 
       1.752391309618e+13       2.461682108322e-24       2.645174390636e-08       6.624665070230e+20       1.417361092952e+04       8.088154085069e-10       2.483771261880e+17       1.527237354362e-08       2.594797286040e+41       1.340201689808e+31       7.185763525692e+31       3.463692243488e-08       1.793821442380e+41       4.388618729273e+41       4.388618729273e+41       1.462872909474e+41      -2.212072842952e+49       2.424799354890e-05       4.461091708592e-01 
       1.750979582722e+13       2.465653169844e-24       2.647357177921e-08       6.613995705773e+20       1.417361092952e+04       8.094675157484e-10       2.481770335104e+17       1.528468689136e-08       2.586445907150e+41       1.336965297956e+31       7.168410953537e+31       3.463692243488e-08       1.788048011597e+41       4.374493919598e+41       4.374493919598e+41       1.458164639583e+41      -2.203176955271e+49       2.425671144221e-05       4.459488386500e-01 
       1.749568993114e+13       2.469630637284e-24       2.649539965205e-08       6.603343524876e+20       1.417361092952e+04       8.101201487511e-10       2.479771020276e+17       1.529701016674e-08       2.578121407250e+41       1.333736721519e+31       7.151100285316e+31       3.463692243488e-08       1.782293162655e+41       4.360414570753e+41       4.360414570753e+41       1.453471523301e+41      -2.194316842550e+49       2.426542933552e-05       4.457886216465e-01 
       1.748159539878e+13       2.473614520976e-24       2.651722752489e-08       6.592708499866e+20       1.417361092952e+04       8.107733079391e-10       2.477773316097e+17       1.530934337776e-08       2.569823699829e+41       1.330515941624e+31       7.133831419837e+31       3.463692243488e-08       1.776556835746e+41       4.346380536421e+41       4.346380536421e+41       1.448793511858e+41      -2.185492360919e+49       2.427414722882e-05       4.456285197248e-01 
       1.746751222097e+13       2.477604831270e-24       2.653723640833e-08       6.582090603112e+20       1.417361092952e+04       8.114269937366e-10       2.475777221268e+17       1.532168653242e-08       2.561552698655e+41       1.327302939443e+31       7.116604256152e+31       3.463692243488e-08       1.770838971258e+41       4.332391670758e+41       4.332391670758e+41       1.444130556638e+41      -2.176703367088e+49       2.428286512213e-05       4.454685327607e-01 
       1.745344038858e+13       2.481601578533e-24       2.655906428117e-08       6.571489807027e+20       1.417361092952e+04       8.120812065681e-10       2.473782734494e+17       1.533403963875e-08       2.553308317775e+41       1.324097696194e+31       7.099418693559e+31       3.463692243488e-08       1.765139509770e+41       4.318447828387e+41       4.318447828387e+41       1.439482609181e+41      -2.167949718342e+49       2.429158301543e-05       4.453086606306e-01 
       1.743937989246e+13       2.485604773148e-24       2.658089215402e-08       6.560906084071e+20       1.417361092952e+04       8.127359468585e-10       2.471789854479e+17       1.534640270477e-08       2.545090471510e+41       1.320900193141e+31       7.082274631596e+31       3.463692243488e-08       1.759458392050e+41       4.304548864401e+41       4.304548864401e+41       1.434849621187e+41      -2.159231272539e+49       2.430030090874e-05       4.451489032109e-01 
       1.742533072348e+13       2.489614425516e-24       2.660272002686e-08       6.550339406746e+20       1.417361092952e+04       8.133912150331e-10       2.469798579928e+17       1.535877573851e-08       2.536899074459e+41       1.317710411591e+31       7.065171970044e+31       3.463692243488e-08       1.753795559060e+41       4.290694634358e+41       4.290694634358e+41       1.430231544506e+41      -2.150547888111e+49       2.430901880205e-05       4.449892603782e-01 
       1.741129287251e+13       2.493630546053e-24       2.662272891030e-08       6.539789747600e+20       1.417361092952e+04       8.140470115176e-10       2.467808909549e+17       1.537115874801e-08       2.528734041495e+41       1.314528332900e+31       7.048110608930e+31       3.463692243488e-08       1.748150951950e+41       4.276884994281e+41       4.276884994281e+41       1.425628331148e+41      -2.141899424058e+49       2.431773669535e-05       4.448297320091e-01 
       1.739726633044e+13       2.497653145194e-24       2.664455678314e-08       6.529257079223e+20       1.417361092952e+04       8.147033367378e-10       2.465820842049e+17       1.538355174130e-08       2.520595287764e+41       1.311353938465e+31       7.031090448517e+31       3.463692243488e-08       1.742524512060e+41       4.263119800658e+41       4.263119800658e+41       1.421039933275e+41      -2.133285739946e+49       2.432645458866e-05       4.446703179807e-01 
       1.738325108815e+13       2.501682233388e-24       2.666638465598e-08       6.518741374251e+20       1.417361092952e+04       8.153601911201e-10       2.463834376136e+17       1.539595472644e-08       2.512482728686e+41       1.308187209730e+31       7.014111389312e+31       3.463692243488e-08       1.736916180919e+41       4.249398910437e+41       4.249398910437e+41       1.416466303202e+41      -2.124706695909e+49       2.433517248197e-05       4.445110181701e-01 
       1.736924713655e+13       2.505717821103e-24       2.668821252882e-08       6.508242605364e+20       1.417361092952e+04       8.160175750911e-10       2.461849510521e+17       1.540836771149e-08       2.504396279955e+41       1.305028128184e+31       6.997173332061e+31       3.463692243488e-08       1.731325900242e+41       4.235722181028e+41       4.235722181028e+41       1.411907393399e+41      -2.116162152639e+49       2.434389037527e-05       4.443518324545e-01 
       1.735525446653e+13       2.509759918823e-24       2.671004040167e-08       6.497760745285e+20       1.417361092952e+04       8.166754890777e-10       2.459866243915e+17       1.542079070450e-08       2.496335857533e+41       1.301876675360e+31       6.980276177752e+31       3.463692243488e-08       1.725753611936e+41       4.222089470297e+41       4.222089470297e+41       1.407363156490e+41      -2.107651971392e+49       2.435260826858e-05       4.441927607114e-01 
       1.734127306901e+13       2.513808537049e-24       2.673186827451e-08       6.487295766782e+20       1.417361092952e+04       8.173339335074e-10       2.457884575028e+17       1.543322371355e-08       2.488301377655e+41       1.298732832835e+31       6.963419827608e+31       3.463692243488e-08       1.720199258090e+41       4.208500636571e+41       4.208500636571e+41       1.402833545248e+41      -2.099176013980e+49       2.436132616188e-05       4.440338028185e-01 
       1.732730293491e+13       2.517863686300e-24       2.675187715795e-08       6.476847642666e+20       1.417361092952e+04       8.179929088077e-10       2.455904502574e+17       1.544566674670e-08       2.480292756824e+41       1.295596582232e+31       6.946604183095e+31       3.463692243488e-08       1.714662780984e+41       4.194955538631e+41       4.194955538631e+41       1.398318512602e+41      -2.090734142772e+49       2.437004405519e-05       4.438749586536e-01 
       1.731334405516e+13       2.521925377109e-24       2.677370503079e-08       6.466416345793e+20       1.417361092952e+04       8.186524154068e-10       2.453926025268e+17       1.545811981205e-08       2.472309911812e+41       1.292467905217e+31       6.929829145914e+31       3.463692243488e-08       1.709144123079e+41       4.181454035714e+41       4.181454035714e+41       1.393818011630e+41      -2.082326220689e+49       2.437876194850e-05       4.437162280946e-01 
