# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  937       1.970322623118e-10       4.810490409832e-12       7.714340493675e-12       0.000000000000e+00 
  938       1.955372651991e-10       4.848918426056e-12       7.610424770000e-12       0.000000000000e+00 
  939       1.940560042025e-10       4.886903866159e-12       7.502711998195e-12       0.000000000000e+00 
  940       1.925887182504e-10       4.924434969555e-12       7.391265445787e-12       0.000000000000e+00 
  941       1.911356475399e-10       4.961499897332e-12       7.276149060373e-12       0.000000000000e+00 
  942       1.896970335406e-10       4.998086732061e-12       7.157427471547e-12       0.000000000000e+00 
  943       1.882731189963e-10       5.034183477611e-12       7.035165992824e-12       0.000000000000e+00 
  944       1.868641479282e-10       5.069778058962e-12       6.909430623570e-12       0.000000000000e+00 
  945       1.854703656371e-10       5.104858322016e-12       6.780288050922e-12       0.000000000000e+00 
  946       1.840920187062e-10       5.139412033413e-12       6.647805651720e-12       0.000000000000e+00 
  947       1.827293550038e-10       5.173426880337e-12       6.512051494428e-12       0.000000000000e+00 
  948       1.813826236853e-10       5.206890470335e-12       6.373094341064e-12       0.000000000000e+00 
  949       1.800520751969e-10       5.239790331129e-12       6.231003649125e-12       0.000000000000e+00 
  950       1.787379612770e-10       5.272113910424e-12       6.085849573511e-12       0.000000000000e+00 
  951       1.774405349596e-10       5.303848575725e-12       5.937702968452e-12       0.000000000000e+00 
  952       1.761600505765e-10       5.334981614149e-12       5.786635389436e-12       0.000000000000e+00 
  953       1.748967637603e-10       5.365500232235e-12       5.632719095133e-12       0.000000000000e+00 
  954       1.736509314464e-10       5.395391555759e-12       5.476027049321e-12       0.000000000000e+00 
  955       1.724228118761e-10       5.424642629548e-12       5.316632922812e-12       0.000000000000e+00 
  956       1.712126645990e-10       5.453240417289e-12       5.154611095380e-12       0.000000000000e+00 
  957       1.700207504757e-10       5.481171801343e-12       4.990036657684e-12       0.000000000000e+00 
  958       1.688473316803e-10       5.508423582559e-12       4.822985413197e-12       0.000000000000e+00 
  959       1.676926717028e-10       5.534982480085e-12       4.653533880129e-12       0.000000000000e+00 
  960       1.665570353522e-10       5.560835131181e-12       4.481759293355e-12       0.000000000000e+00 
  961       1.654406887588e-10       5.585968091034e-12       4.307739606342e-12       0.000000000000e+00 
  962       1.643438993765e-10       5.610367832564e-12       4.131553493071e-12       0.000000000000e+00 
  963       1.632669359862e-10       5.634020746246e-12       3.953280349968e-12       0.000000000000e+00 
  964       1.622100686974e-10       5.656913139915e-12       3.773000297826e-12       0.000000000000e+00 
  965       1.611735689517e-10       5.679031238581e-12       3.590794183733e-12       0.000000000000e+00 
  966       1.601577095249e-10       5.700361184243e-12       3.406743582998e-12       0.000000000000e+00 
  967       1.591627645294e-10       5.720889035700e-12       3.220930801077e-12       0.000000000000e+00 
  968       1.581890094176e-10       5.740600768365e-12       3.033438875498e-12       0.000000000000e+00 
  969       1.572367209836e-10       5.759482274077e-12       2.844351577787e-12       0.000000000000e+00 
  970       1.563061773664e-10       5.777519360911e-12       2.653753415395e-12       0.000000000000e+00 
  971       1.553976020229e-10       5.794700154408e-12       2.461727099529e-12       0.000000000000e+00 
  972       1.545109947201e-10       5.811022341190e-12       2.268345903023e-12       0.000000000000e+00 
  973       1.536462980059e-10       5.826486033924e-12       2.073681191343e-12       0.000000000000e+00 
  974       1.528034530037e-10       5.841091379903e-12       1.877804947865e-12       0.000000000000e+00 
  975       1.519823994078e-10       5.854838561166e-12       1.680789775475e-12       0.000000000000e+00 
  976       1.511830754786e-10       5.867727794611e-12       1.482708898173e-12       0.000000000000e+00 
  977       1.504054180386e-10       5.879759332122e-12       1.283636162683e-12       0.000000000000e+00 
  978       1.496493624675e-10       5.890933460677e-12       1.083646040050e-12       0.000000000000e+00 
  979       1.489148426976e-10       5.901250502472e-12       8.828136272453e-13       0.000000000000e+00 
  980       1.482017912096e-10       5.910710815039e-12       6.812146487732e-13       0.000000000000e+00 
  981       1.475101390278e-10       5.919314791360e-12       4.789254582722e-13       0.000000000000e+00 
  982       1.468398157157e-10       5.927062859988e-12       2.760230401194e-13       0.000000000000e+00 
  983       1.461907493714e-10       5.933955485166e-12       7.258501103451e-14       0.000000000000e+00 
  984       1.455628666233e-10       5.939993166940e-12      -1.313103783162e-13       0.000000000000e+00 
  985       1.449560926252e-10       5.945176441284e-12      -3.355842417166e-13       0.000000000000e+00 
  986       1.443703510520e-10       5.949505880211e-12      -5.401570557962e-13       0.000000000000e+00 
  987       1.438055640952e-10       5.952982091894e-12      -7.449486584269e-13       0.000000000000e+00 
  988       1.432616524583e-10       5.955605720788e-12      -9.498782471189e-13       0.000000000000e+00 
  989       1.427385353523e-10       5.957377447738e-12      -1.154864377417e-12       0.000000000000e+00 
  990       1.422361304911e-10       5.958297990109e-12      -1.359824961297e-12       0.000000000000e+00 
  991       1.417543540872e-10       5.958368101892e-12      -1.564677265560e-12       0.000000000000e+00 
  992       1.412931208467e-10       5.957588573833e-12      -1.769337910233e-12       0.000000000000e+00 
  993       1.408523439653e-10       5.955960233542e-12      -1.973722866960e-12       0.000000000000e+00 
  994       1.404319351237e-10       5.953483945617e-12      -2.177747457402e-12       0.000000000000e+00 
  995       1.400318044825e-10       5.950160611758e-12      -2.381326351629e-12       0.000000000000e+00 
  996       1.396518606786e-10       5.945991170888e-12      -2.584373566522e-12       0.000000000000e+00 
  997       1.392920108198e-10       5.940976599269e-12      -2.786802464164e-12       0.000000000000e+00 
  998       1.389521604809e-10       5.935117910619e-12      -2.988525750240e-12       0.000000000000e+00 
  999       1.386322136987e-10       5.928416156233e-12      -3.189455472428e-12       0.000000000000e+00 
 1000       1.383320729678e-10       5.920872425101e-12      -3.389503018802e-12       0.000000000000e+00 
 1001       1.380516392361e-10       5.912487844020e-12      -3.588579116224e-12       0.000000000000e+00 
 1002       1.377908119000e-10       5.903263577720e-12      -3.786593828738e-12       0.000000000000e+00 
 1003       1.375494888000e-10       5.893200828977e-12      -3.983456555974e-12       0.000000000000e+00 
 1004       1.373275662162e-10       5.882300838732e-12      -4.179076031534e-12       0.000000000000e+00 
 1005       1.371249388639e-10       5.870564886208e-12      -4.373360321398e-12       0.000000000000e+00 
 1006       1.369414998889e-10       5.857994289031e-12      -4.566216822314e-12       0.000000000000e+00 
 1007       1.367771408629e-10       5.844590403346e-12      -4.757552260193e-12       0.000000000000e+00 
 1008       1.366317517791e-10       5.830354623932e-12      -4.947272688512e-12       0.000000000000e+00 
 1009       1.365052210477e-10       5.815288384328e-12      -5.135283486705e-12       0.000000000000e+00 
 1010       1.363974354915e-10       5.799393156940e-12      -5.321489358559e-12       0.000000000000e+00 
 1011       1.363082559735e-10       5.782671995332e-12      -5.505803807654e-12       0.000000000000e+00 
 1012       1.362374439050e-10       5.765134185232e-12      -5.688177716858e-12       0.000000000000e+00 
 1013       1.361847336668e-10       5.746790660957e-12      -5.868571178577e-12       0.000000000000e+00 
 1014       1.361498568733e-10       5.727652469641e-12      -6.046944054661e-12       0.000000000000e+00 
 1015       1.361325423646e-10       5.707730771530e-12      -6.223255975909e-12       0.000000000000e+00 
 1016       1.361325161999e-10       5.687036840288e-12      -6.397466341583e-12       0.000000000000e+00 
 1017       1.361495016494e-10       5.665582063288e-12      -6.569534318908e-12       0.000000000000e+00 
 1018       1.361832191871e-10       5.643377941917e-12      -6.739418842586e-12       0.000000000000e+00 
 1019       1.362333864837e-10       5.620436091871e-12      -6.907078614300e-12       0.000000000000e+00 
 1020       1.362997183990e-10       5.596768243456e-12      -7.072472102225e-12       0.000000000000e+00 
 1021       1.363819269743e-10       5.572386241886e-12      -7.235557540531e-12       0.000000000000e+00 
 1022       1.364797214254e-10       5.547302047582e-12      -7.396292928895e-12       0.000000000000e+00 
 1023       1.365928081352e-10       5.521527736469e-12      -7.554636032006e-12       0.000000000000e+00 
 1024       1.367208906459e-10       5.495075500279e-12      -7.710544379077e-12       0.000000000000e+00 
 1025       1.368636696521e-10       5.467957646845e-12      -7.863975263345e-12       0.000000000000e+00 
 1026       1.370208429930e-10       5.440186600404e-12      -8.014885741587e-12       0.000000000000e+00 
 1027       1.371921056455e-10       5.411774901892e-12      -8.163232633621e-12       0.000000000000e+00 
 1028       1.373771497164e-10       5.382735209248e-12      -8.308972521820e-12       0.000000000000e+00 
 1029       1.375756644350e-10       5.353080297705e-12      -8.452061750614e-12       0.000000000000e+00 
 1030       1.377873361460e-10       5.322823060098e-12      -8.592456426001e-12       0.000000000000e+00 
 1031       1.380118483021e-10       5.291976507155e-12      -8.730112415053e-12       0.000000000000e+00 
 1032       1.382488814564e-10       5.260553767800e-12      -8.864985345426e-12       0.000000000000e+00 
 1033       1.384981132550e-10       5.228568089452e-12      -8.997030604866e-12       0.000000000000e+00 
 1034       1.387592184299e-10       5.196032838321e-12      -9.126203340716e-12       0.000000000000e+00 
 1035       1.390318687913e-10       5.162961499710e-12      -9.252458459425e-12       0.000000000000e+00 
 1036       1.393157332206e-10       5.129367678312e-12      -9.375750626056e-12       0.000000000000e+00 
 1037       1.396104776625e-10       5.095265098508e-12      -9.496034263793e-12       0.000000000000e+00 
 1038       1.399157651180e-10       5.060667604667e-12      -9.613263553449e-12       0.000000000000e+00 
 1039       1.402312556370e-10       5.025589161448e-12      -9.727392432972e-12       0.000000000000e+00 
 1040       1.405566063108e-10       4.990043854092e-12      -9.838374596957e-12       0.000000000000e+00 
 1041       1.408914712645e-10       4.954045888725e-12      -9.946163496149e-12       0.000000000000e+00 
 1042       1.412355016503e-10       4.917609592658e-12      -1.005071233695e-11       0.000000000000e+00 
 1043       1.415883456392e-10       4.880749414684e-12      -1.015197408094e-11       0.000000000000e+00 
 1044       1.419496484144e-10       4.843479925374e-12      -1.024990144436e-11       0.000000000000e+00 
 1045       1.423190521634e-10       4.805815817382e-12      -1.034444689765e-11       0.000000000000e+00 
 1046       1.426961960711e-10       4.767771905740e-12      -1.043556266492e-11       0.000000000000e+00 
 1047       1.430807163119e-10       4.729363128155e-12      -1.052320072350e-11       0.000000000000e+00 
 1048       1.434722460426e-10       4.690604545314e-12      -1.060731280340e-11       0.000000000000e+00 
